Date,Open,High,Low,Close,Volume,Open.Interest
21-02-2018 10:05:00,10375,10375,10367.8,10371.05,37425,20328750
21-02-2018 10:06:00,10371.05,10372.1,10368.7,10370.7,17550,20328750
21-02-2018 10:07:00,10370.85,10370.85,10366.65,10366.8,31650,20328750
21-02-2018 10:08:00,10366.8,10366.8,10362.1,10362.2,30750,20309550
21-02-2018 10:09:00,10362.2,10364.25,10360.1,10363.5,29400,20309550
21-02-2018 10:10:00,10363.5,10364.9,10361.6,10361.6,12825,20309550
21-02-2018 10:11:00,10360.85,10360.95,10355.4,10356.4,27375,20283750
21-02-2018 10:12:00,10357.15,10364.45,10355.7,10361.1,16800,20283750
21-02-2018 10:13:00,10361,10364.45,10360.45,10362,19875,20283750
21-02-2018 10:14:00,10362,10366.6,10360.35,10366.6,16425,20275500
21-02-2018 10:15:00,10366,10367.2,10363.1,10363.9,10200,20275500
21-02-2018 10:16:00,10363.9,10364.05,10362,10363.95,9300,20275500
21-02-2018 10:17:00,10364,10366,10359.6,10365,16425,20269875
21-02-2018 10:18:00,10365,10366.5,10362.05,10366.05,17550,20269875
21-02-2018 10:19:00,10366.05,10366.5,10363.1,10365.15,24375,20269875
21-02-2018 10:20:00,10364.05,10365.05,10362.6,10363.3,12300,20275275
21-02-2018 10:21:00,10363.3,10363.3,10358,10358.3,36225,20275275
21-02-2018 10:22:00,10358.55,10361.75,10358.55,10360.75,11625,20275275
21-02-2018 10:23:00,10360.05,10363.95,10360.05,10362.5,19650,20277300
21-02-2018 10:24:00,10362.5,10364.15,10361.4,10362.15,13425,20277300
21-02-2018 10:25:00,10362.15,10363.45,10358,10358,15000,20277300
21-02-2018 10:26:00,10358,10360,10358,10358.45,68400,20305125
21-02-2018 10:27:00,10358.45,10360,10357.2,10358.35,94800,20305125
21-02-2018 10:28:00,10358.35,10361.45,10357,10361.45,57150,20305125
21-02-2018 10:29:00,10360.55,10366.25,10359.6,10366.25,25350,20378025
21-02-2018 10:30:00,10364.9,10367.7,10363.15,10367.45,29550,20378025
21-02-2018 10:31:00,10367.45,10373,10366.05,10371.95,55125,20378025
21-02-2018 10:32:00,10371.9,10372,10368.2,10369,25725,20321325
21-02-2018 10:33:00,10368.2,10369.35,10365,10367.6,16575,20321325
21-02-2018 10:34:00,10367.6,10367.6,10364.1,10364.55,14250,20321325
21-02-2018 10:35:00,10365.35,10367.4,10365,10366.3,24375,20324700
21-02-2018 10:36:00,10366.3,10367.55,10364,10364,7950,20324700
21-02-2018 10:37:00,10364,10364,10361,10361,17850,20324700
21-02-2018 10:38:00,10361.35,10361.5,10358.9,10359.45,19050,20293950
21-02-2018 10:39:00,10359.8,10361.2,10357.4,10360.8,32025,20293950
21-02-2018 10:40:00,10359.7,10360.05,10356.7,10356.7,8850,20293950
21-02-2018 10:41:00,10356,10362.25,10355.65,10362.25,18825,20106600
21-02-2018 10:42:00,10362.25,10365,10361,10363.1,46275,20106600
21-02-2018 10:43:00,10363.1,10363.7,10359.65,10363.7,17475,20106600
21-02-2018 10:44:00,10363.7,10363.7,10359.5,10363.65,12525,20105175
21-02-2018 10:45:00,10362.1,10365,10361.2,10363.7,42900,20105175
21-02-2018 10:46:00,10363.7,10364.3,10361.75,10362.75,15375,20105175
21-02-2018 10:47:00,10362.75,10363,10361.2,10362.85,12900,20077950
21-02-2018 10:48:00,10362.85,10366.3,10362.1,10365,15450,20077950
21-02-2018 10:49:00,10365,10368,10364.6,10368,25650,20077950
21-02-2018 10:50:00,10368,10368,10364.6,10366.7,12825,20087775
21-02-2018 10:51:00,10367,10367.4,10365,10366,15675,20087775
21-02-2018 10:52:00,10366,10366.85,10362,10362.9,27075,20087775
21-02-2018 10:53:00,10362.9,10363.55,10361.5,10363,19200,20090625
21-02-2018 10:54:00,10363.75,10366,10361.35,10362.4,22500,20090625
21-02-2018 10:55:00,10362.45,10363.9,10361.6,10362,13200,20090625
21-02-2018 10:56:00,10362.05,10365.15,10361.15,10365,24975,20072025
21-02-2018 10:57:00,10365,10365.4,10363.4,10364.5,7425,20072025
21-02-2018 10:58:00,10364.5,10367,10363.1,10366.95,22350,20072025
21-02-2018 10:59:00,10366.95,10367.75,10364.45,10367.55,15300,20070525
21-02-2018 11:00:00,10367.7,10368.85,10365.55,10367.2,18150,20070525
21-02-2018 11:01:00,10367.2,10367.6,10365.55,10366,5325,20070525
21-02-2018 11:02:00,10366,10366,10361.9,10361.9,54975,20095575
21-02-2018 11:03:00,10362,10364.45,10361.85,10363.75,11250,20095575
21-02-2018 11:04:00,10363.75,10364.6,10361.6,10364,29400,20095575
21-02-2018 11:05:00,10363.9,10364,10361.55,10361.65,23025,20101425
21-02-2018 11:06:00,10361.65,10362,10359.5,10362,42975,20101425
21-02-2018 11:07:00,10362,10363.9,10361.95,10363.9,5550,20101425
21-02-2018 11:08:00,10363.15,10364.9,10363,10364.9,8700,20088450
21-02-2018 11:09:00,10365.6,10368.95,10365.55,10368,24825,20088450
21-02-2018 11:10:00,10368,10373.8,10367.7,10370,30375,20088450
21-02-2018 11:11:00,10370,10376.1,10370,10376.1,31725,20079750
21-02-2018 11:12:00,10374.8,10376.55,10372.55,10373,21150,20079750
21-02-2018 11:13:00,10372.6,10375,10372.6,10373.95,22125,20079750
21-02-2018 11:14:00,10373.15,10373.9,10370.7,10370.95,11025,20046525
21-02-2018 11:15:00,10370.95,10376.95,10370.75,10376.75,33225,20046525
21-02-2018 11:16:00,10376,10376.6,10373.65,10374.1,20025,20046525
21-02-2018 11:17:00,10374.2,10375.15,10372.05,10372.6,9375,20038050
21-02-2018 11:18:00,10372.6,10375.45,10372.35,10375.45,18150,20038050
21-02-2018 11:19:00,10375.45,10375.95,10372.95,10372.95,13050,20038050
21-02-2018 11:20:00,10372.9,10372.95,10370,10371.05,14175,20022825
21-02-2018 11:21:00,10370.85,10371.85,10369.1,10369.1,7725,20022825
21-02-2018 11:22:00,10368.05,10373.45,10368.05,10371.45,35475,20022825
21-02-2018 11:23:00,10370.6,10373.15,10369.7,10370.95,34425,20011275
21-02-2018 11:24:00,10370.95,10373.45,10370.95,10372.5,6300,20011275
21-02-2018 11:25:00,10372.45,10372.45,10369.6,10370.55,18675,20011275
21-02-2018 11:26:00,10370.55,10370.9,10369.1,10369.6,15450,19988400
21-02-2018 11:27:00,10369.6,10370.7,10368.55,10368.55,5475,19988400
21-02-2018 11:28:00,10368.55,10370.95,10368.55,10370.95,5700,19988400
21-02-2018 11:29:00,10371.05,10374,10370.1,10372.8,16725,19988550
21-02-2018 11:30:00,10372.4,10377,10372.35,10375.6,26025,19988550
21-02-2018 11:31:00,10375.6,10377.55,10375.6,10377,15975,19988550
21-02-2018 11:32:00,10377,10379.45,10374.45,10375.95,34950,19980600
21-02-2018 11:33:00,10374.75,10378.2,10374.3,10376.8,43650,19980600
21-02-2018 11:34:00,10376.8,10379,10375.2,10376.9,12300,19980600
21-02-2018 11:35:00,10376.9,10377,10374.05,10374.55,10275,19953750
21-02-2018 11:36:00,10374.2,10374.2,10370,10370.7,14925,19953750
21-02-2018 11:37:00,10370.7,10373.05,10370.7,10372,10350,19953750
21-02-2018 11:38:00,10372,10374.45,10370.85,10374.45,9825,19942875
21-02-2018 11:39:00,10373.55,10376.1,10373.35,10374.5,17100,19942875
21-02-2018 11:40:00,10373.9,10375,10372.25,10374.6,28350,19942875
21-02-2018 11:41:00,10374.6,10375.05,10372.8,10373.75,32550,19981050
21-02-2018 11:42:00,10374,10374.4,10372,10373,7875,19981050
21-02-2018 11:43:00,10373.75,10374.85,10372.15,10373.55,7725,19981050
21-02-2018 11:44:00,10373.55,10376.95,10373.55,10376.95,16125,19986375
21-02-2018 11:45:00,10376.95,10380.1,10375.6,10379.1,28425,19986375
21-02-2018 11:46:00,10380,10382.4,10377.05,10378.65,29400,19986375
21-02-2018 11:47:00,10379.1,10380.85,10378.1,10380,15525,19961325
21-02-2018 11:48:00,10379.9,10386.6,10378.95,10385,54525,19961325
21-02-2018 11:49:00,10384.7,10385.45,10382,10382,21150,19961325
21-02-2018 11:50:00,10382.5,10384,10381.65,10381.65,16650,19909650
21-02-2018 11:51:00,10381.65,10388.05,10381.65,10386,43125,19909650
21-02-2018 11:52:00,10386,10386,10380,10383,21075,19909650
21-02-2018 11:53:00,10383,10383,10379.9,10380.4,11925,19904925
21-02-2018 11:54:00,10380.5,10381.9,10379,10381.9,23700,19904925
21-02-2018 11:55:00,10381.9,10382.7,10379,10381.05,15600,19904925
21-02-2018 11:56:00,10381.9,10382.7,10377.5,10377.5,9600,19884000
21-02-2018 11:57:00,10377.25,10378.45,10374.6,10374.6,25500,19884000
21-02-2018 11:58:00,10374,10380,10374,10376.05,53700,19884000
21-02-2018 11:59:00,10376.05,10381,10376.05,10378.6,15975,19903200
21-02-2018 12:00:00,10379.6,10381.9,10379.1,10379.65,15150,19903200
21-02-2018 12:01:00,10380.15,10380.9,10377.6,10378.1,15225,19903200
21-02-2018 12:02:00,10378.9,10380,10377.1,10377.1,12750,19900125
21-02-2018 12:03:00,10377.1,10379,10377.1,10379,6675,19900125
21-02-2018 12:04:00,10379,10381.75,10378.6,10378.9,115725,19900125
21-02-2018 12:05:00,10378,10382.9,10378,10380.75,28425,19988025
21-02-2018 12:06:00,10381.4,10381.9,10380,10381.4,27525,19988025
21-02-2018 12:07:00,10380.9,10383,10380.65,10380.65,20850,19988025
21-02-2018 12:08:00,10380.65,10382.9,10378.6,10380.65,20100,19985475
21-02-2018 12:09:00,10380.15,10380.95,10378.6,10378.8,22950,19985475
21-02-2018 12:10:00,10378.4,10378.4,10376,10376.5,68700,19985475
21-02-2018 12:11:00,10376.5,10377.4,10374.55,10375,27225,19986975
21-02-2018 12:12:00,10375,10375,10371,10372.9,94725,19986975
21-02-2018 12:13:00,10372.55,10374.5,10369.6,10371.65,82425,19986975
21-02-2018 12:14:00,10371.65,10372.45,10369.2,10371.35,85050,19962450
21-02-2018 12:15:00,10371.15,10371.45,10368.6,10369.15,41550,19962450
21-02-2018 12:16:00,10369.6,10373.1,10369.25,10372.1,24225,19962450
21-02-2018 12:17:00,10373,10373,10369.75,10369.75,12975,19832625
21-02-2018 12:18:00,10369.75,10372.3,10369.25,10371.1,15150,19832625
21-02-2018 12:19:00,10371.1,10372.3,10369.55,10372,10950,19832625
21-02-2018 12:20:00,10372.5,10377,10372.5,10376.7,16875,19740300
21-02-2018 12:21:00,10376.75,10381,10376.5,10378.8,19800,19740300
21-02-2018 12:22:00,10378.8,10379.65,10376.25,10376.55,13425,19740300
21-02-2018 12:23:00,10376.55,10378.55,10375,10377.4,15600,19729575
21-02-2018 12:24:00,10377.4,10377.65,10375.1,10377,16425,19729575
21-02-2018 12:25:00,10377,10377,10373.35,10374.9,11850,19729575
21-02-2018 12:26:00,10374.9,10374.95,10371.95,10372.95,17400,19667325
21-02-2018 12:27:00,10372.95,10374.9,10372.95,10373.15,7950,19667325
21-02-2018 12:28:00,10373.15,10375.25,10372.5,10373.2,6300,19667325
21-02-2018 12:29:00,10373.45,10374.45,10371.1,10372.4,8400,19666650
21-02-2018 12:30:00,10372.4,10379.4,10371.1,10377.4,23400,19666650
21-02-2018 12:31:00,10376.95,10377,10375.55,10376.05,23400,19666650
21-02-2018 12:32:00,10376.3,10378.35,10374.4,10375.1,29325,19640025
21-02-2018 12:33:00,10375.1,10377,10375.1,10376.85,7050,19640025
21-02-2018 12:34:00,10376.85,10376.85,10373.1,10376.55,12525,19640025
21-02-2018 12:35:00,10376.55,10376.55,10372.6,10373.1,6825,19646400
21-02-2018 12:36:00,10373,10375.45,10370.6,10375.45,9675,19646400
21-02-2018 12:37:00,10375.45,10378.15,10374.5,10376.7,7050,19646400
21-02-2018 12:38:00,10376.7,10377.9,10376.2,10377.9,9300,19647075
21-02-2018 12:39:00,10377.05,10378,10376.1,10376.1,8850,19647075
21-02-2018 12:40:00,10376.1,10377.95,10375.2,10377,8475,19647075
21-02-2018 12:41:00,10377,10377.1,10375.55,10377.1,8100,19652775
21-02-2018 12:42:00,10377.1,10381,10377.1,10380,21900,19652775
21-02-2018 12:43:00,10380.55,10380.55,10374.35,10376.75,50025,19652775
21-02-2018 12:44:00,10376.75,10376.75,10373.8,10375,26550,19693800
21-02-2018 12:45:00,10375,10375,10371.1,10372.6,9825,19693800
21-02-2018 12:46:00,10372.6,10373.3,10367.05,10367.05,30750,19693800
21-02-2018 12:47:00,10367.8,10373.3,10367,10372.2,13575,19692225
21-02-2018 12:48:00,10371.2,10372.5,10368.1,10368.55,14250,19692225
21-02-2018 12:49:00,10368.55,10369.55,10363.05,10364.1,31425,19692225
21-02-2018 12:50:00,10364.1,10368,10363.1,10367,18450,19696650
21-02-2018 12:51:00,10367,10369.9,10367,10368,9150,19696650
21-02-2018 12:52:00,10368,10370.9,10367.05,10370,6375,19696650
21-02-2018 12:53:00,10370,10371.65,10368,10369,14400,19694475
21-02-2018 12:54:00,10369,10369,10364.6,10366.75,14100,19694475
21-02-2018 12:55:00,10366.15,10369.7,10365,10369.7,15300,19694475
21-02-2018 12:56:00,10369.85,10370,10368,10368.95,15825,19697625
21-02-2018 12:57:00,10368.95,10371.55,10368,10370.5,33450,19697625
21-02-2018 12:58:00,10369.3,10370.3,10358,10358,38775,19697625
21-02-2018 12:59:00,10358.4,10363.95,10358.4,10362.7,37350,19722600
21-02-2018 13:00:00,10362,10366.1,10361.2,10363.7,46725,19722600
21-02-2018 13:01:00,10365,10368.05,10362.5,10365.45,36000,19722600
21-02-2018 13:02:00,10365.4,10365.4,10358.5,10359.95,22800,19772025
21-02-2018 13:03:00,10360.05,10360.75,10352,10356.95,52050,19772025
21-02-2018 13:04:00,10355.15,10358.65,10354.3,10354.4,33975,19772025
21-02-2018 13:05:00,10353.6,10358.5,10353,10355.65,42675,19807575
21-02-2018 13:06:00,10355.65,10355.65,10347.85,10350.05,54300,19807575
21-02-2018 13:07:00,10350.25,10355.65,10348.1,10354.9,33000,19807575
21-02-2018 13:08:00,10354.9,10358.45,10352.6,10356.9,19650,19772925
21-02-2018 13:09:00,10357.45,10362,10355,10361.55,35550,19772925
21-02-2018 13:10:00,10360.05,10363.5,10359.1,10362.4,11100,19772925
21-02-2018 13:11:00,10361.6,10363.3,10361,10362.9,13500,19725375
21-02-2018 13:12:00,10362.9,10364.5,10361.6,10363.85,27750,19725375
21-02-2018 13:13:00,10363.85,10363.85,10358,10360,22800,19725375
21-02-2018 13:14:00,10360,10360.7,10356.9,10359.9,13350,19707825
21-02-2018 13:15:00,10360.25,10362.1,10359.6,10360.6,13125,19707825
21-02-2018 13:16:00,10360.6,10362.6,10359.65,10359.65,19500,19707825
21-02-2018 13:17:00,10359.65,10359.9,10356.8,10359.05,28500,19721325
21-02-2018 13:18:00,10359.05,10359.05,10355.15,10355.15,19500,19721325
21-02-2018 13:19:00,10355.15,10360,10355.15,10359.1,9150,19721325
21-02-2018 13:20:00,10360.05,10367.35,10359.9,10365,38100,19729650
21-02-2018 13:21:00,10365,10367.15,10360,10360.6,43875,19729650
21-02-2018 13:22:00,10360.6,10364.45,10358,10360.1,27300,19729650
21-02-2018 13:23:00,10359,10360,10353.5,10354.95,17775,19729275
21-02-2018 13:24:00,10354.95,10356.8,10353.5,10355.45,19650,19729275
21-02-2018 13:25:00,10354.95,10355.95,10353,10354.05,20625,19729275
21-02-2018 13:26:00,10354.05,10354.45,10349.35,10352,28875,19737075
21-02-2018 13:27:00,10352,10356.95,10351,10356.95,20400,19737075
21-02-2018 13:28:00,10356.95,10357.05,10354.25,10356.75,5625,19737075
21-02-2018 13:29:00,10356.05,10356.9,10343.05,10344.5,50925,19740300
21-02-2018 13:30:00,10345.6,10348.55,10342.95,10343,34800,19740300
21-02-2018 13:31:00,10342.9,10350.55,10341.4,10350.55,60450,19740300
21-02-2018 13:32:00,10350.1,10351.95,10348.7,10350.05,33075,19736250
21-02-2018 13:33:00,10350.05,10358.9,10350,10354.35,30900,19736250
21-02-2018 13:34:00,10354.3,10357,10353.3,10353.3,21975,19736250
21-02-2018 13:35:00,10354.95,10355.5,10351.55,10352.55,7500,19736100
21-02-2018 13:36:00,10353,10354.45,10351.5,10352,16575,19736100
21-02-2018 13:37:00,10353.5,10353.85,10347.6,10350.3,16575,19736100
21-02-2018 13:38:00,10350.3,10354,10350,10353,4725,19726650
21-02-2018 13:39:00,10353,10358.45,10351.05,10356.5,15750,19726650
21-02-2018 13:40:00,10356.5,10358,10354.7,10357.55,12300,19726650
21-02-2018 13:41:00,10360,10361.25,10358,10360.75,23325,19728075
21-02-2018 13:42:00,10359.9,10363,10358.6,10361.15,23700,19728075
21-02-2018 13:43:00,10361.15,10364.35,10359,10359,22350,19728075
21-02-2018 13:44:00,10359,10360,10356,10358,6975,19739700
21-02-2018 13:45:00,10358,10359.5,10356.15,10356.8,4275,19739700
21-02-2018 13:46:00,10356.8,10358.9,10356,10356,6975,19739700
21-02-2018 13:47:00,10356,10359.8,10355.5,10359,7350,19736100
21-02-2018 13:48:00,10358.2,10358.2,10352,10352.1,11850,19736100
21-02-2018 13:49:00,10352.1,10357.2,10352.1,10354.25,13800,19736100
21-02-2018 13:50:00,10354.25,10355.7,10354,10355.45,4425,19624200
21-02-2018 13:51:00,10355.85,10358.6,10355.55,10357.9,4875,19624200
21-02-2018 13:52:00,10359,10364.65,10358,10363.5,39150,19624200
21-02-2018 13:53:00,10363,10363.95,10358.7,10362.85,39150,19626525
21-02-2018 13:54:00,10363,10374,10363,10372,92850,19626525
21-02-2018 13:55:00,10371.65,10378,10370.95,10375.15,60975,19626525
21-02-2018 13:56:00,10374,10376,10372.45,10374,23100,19636425
21-02-2018 13:57:00,10374,10374,10369.65,10371.3,22275,19636425
21-02-2018 13:58:00,10371,10376,10371,10374,20550,19636425
21-02-2018 13:59:00,10374,10377,10370.4,10371.55,22875,19638450
21-02-2018 14:00:00,10372,10375.95,10372,10375.95,14775,19638450
21-02-2018 14:01:00,10376,10380.6,10375,10378.95,40125,19638450
21-02-2018 14:02:00,10378.95,10380.1,10376.2,10378,25725,19617225
21-02-2018 14:03:00,10379,10387.85,10378.95,10385.55,78450,19617225
21-02-2018 14:04:00,10386.75,10390.9,10383.5,10388.3,54600,19617225
21-02-2018 14:05:00,10388,10388,10381.85,10383.75,50325,19576950
21-02-2018 14:06:00,10383.45,10384.9,10376.15,10378,37275,19576950
21-02-2018 14:07:00,10379,10383.55,10378,10382.45,24750,19576950
21-02-2018 14:08:00,10381.85,10385.45,10380,10380,39075,19574100
21-02-2018 14:09:00,10380.45,10381.05,10377.7,10380.7,17775,19574100
21-02-2018 14:10:00,10380.7,10383.15,10377.7,10377.75,20850,19574100
21-02-2018 14:11:00,10378,10384,10377,10383.5,35550,19553850
21-02-2018 14:12:00,10383.5,10385,10380.2,10381.2,20850,19553850
21-02-2018 14:13:00,10381.5,10383.6,10377,10381,32175,19553850
21-02-2018 14:14:00,10381,10381.6,10376.55,10377.55,34875,19553100
21-02-2018 14:15:00,10377.55,10378.95,10376.55,10378.45,22275,19553100
21-02-2018 14:16:00,10378.05,10384,10377.55,10377.55,21075,19553100
21-02-2018 14:17:00,10378,10379.6,10371.6,10371.95,34425,19552725
21-02-2018 14:18:00,10371.6,10374.45,10370.55,10370.9,25950,19552725
21-02-2018 14:19:00,10370.95,10370.95,10366,10366.05,42900,19552725
21-02-2018 14:20:00,10366.15,10372.5,10365,10369.55,38250,19543425
21-02-2018 14:21:00,10369.55,10370.45,10365.55,10366.05,16125,19543425
21-02-2018 14:22:00,10366.8,10370,10366.05,10369.15,16650,19543425
21-02-2018 14:23:00,10369.35,10369.9,10368.4,10368.6,9900,19533075
21-02-2018 14:24:00,10369,10376.35,10369,10376.3,23025,19533075
21-02-2018 14:25:00,10376.3,10376.3,10371.25,10371.75,13200,19533075
21-02-2018 14:26:00,10372,10373.5,10370,10370.65,25800,19525050
21-02-2018 14:27:00,10371.65,10372.05,10370,10370.75,19350,19525050
21-02-2018 14:28:00,10370,10371.7,10367.15,10369.25,23325,19525050
21-02-2018 14:29:00,10368.9,10371.95,10367,10371.25,20625,19537800
21-02-2018 14:30:00,10371.25,10376.05,10371.2,10372.4,33525,19537800
21-02-2018 14:31:00,10372.7,10375.05,10370.5,10373.8,9150,19537800
21-02-2018 14:32:00,10373.1,10373.4,10368,10368.7,15975,19532850
21-02-2018 14:33:00,10368.7,10371.6,10368,10370.05,26625,19532850
21-02-2018 14:34:00,10370.05,10375.95,10370.05,10373.5,14850,19532850
21-02-2018 14:35:00,10374,10376,10374,10375.05,12675,19533525
21-02-2018 14:36:00,10375.05,10382.4,10375.05,10380.4,36300,19533525
21-02-2018 14:37:00,10380.4,10380.65,10377.55,10379.1,27600,19533525
21-02-2018 14:38:00,10380.45,10384,10377,10377,19500,19515075
21-02-2018 14:39:00,10377.05,10379.8,10375,10375.8,27000,19515075
21-02-2018 14:40:00,10375.8,10376.55,10372.9,10375.1,20625,19515075
21-02-2018 14:41:00,10375.1,10375.1,10369.55,10369.55,19800,19514100
21-02-2018 14:42:00,10370,10372.45,10369.75,10370,17400,19514100
21-02-2018 14:43:00,10370,10372,10369.6,10370.8,24300,19514100
21-02-2018 14:44:00,10370.8,10371.45,10365.4,10367,32475,19520850
21-02-2018 14:45:00,10367.1,10368.8,10363.95,10363.95,58125,19520850
21-02-2018 14:46:00,10364.95,10368.45,10363.45,10368.45,30000,19520850
21-02-2018 14:47:00,10368.45,10371.05,10367.85,10370.75,20925,19496925
21-02-2018 14:48:00,10370.75,10373.5,10368.85,10372,19875,19496925
21-02-2018 14:49:00,10372,10372.3,10370,10370,7575,19496925
21-02-2018 14:50:00,10370,10370.4,10364.6,10366.8,18150,19503225
21-02-2018 14:51:00,10366.5,10369.25,10366.5,10367.35,12750,19503225
21-02-2018 14:52:00,10367.35,10370.4,10366.8,10370.4,19125,19503225
21-02-2018 14:53:00,10370.65,10371.45,10368.7,10369,9225,19501800
21-02-2018 14:54:00,10368.95,10375.1,10368.95,10374.9,21900,19501800
21-02-2018 14:55:00,10374,10378.5,10374,10376.35,26550,19501800
21-02-2018 14:56:00,10376.35,10378.65,10374,10378.35,25425,19498650
21-02-2018 14:57:00,10378.25,10380,10375,10375,23025,19498650
21-02-2018 14:58:00,10374.3,10379,10374.3,10379,18375,19498650
21-02-2018 14:59:00,10378.7,10378.9,10373,10373.35,23175,19496775
21-02-2018 15:00:00,10373.35,10375.9,10372.55,10375.9,15450,19496775
21-02-2018 15:01:00,10375,10379.95,10374.85,10374.9,38025,19496775
21-02-2018 15:02:00,10374.05,10374.6,10371.05,10374.3,20925,19476525
21-02-2018 15:03:00,10374.3,10377.05,10370.95,10377.05,31200,19476525
21-02-2018 15:04:00,10376.8,10386.5,10376.8,10386.5,72300,19476525
21-02-2018 15:05:00,10385.55,10388.65,10382.15,10387.55,62475,19426500
